date,team,elo
2021-08-01,Spain,2049.0
2021-09-01,Spain,2030.9
2021-10-01,Spain,2043.1
2021-11-01,Spain,2036.4
2021-12-01,Spain,2044.5
2022-01-01,Spain,2042.6
2022-02-01,Spain,2042.5
2022-03-01,Spain,2037.4
2022-04-01,Spain,2032.2
2022-05-01,Spain,2027.0
2022-06-01,Spain,2044.6
2022-07-01,Spain,2054.7
2022-08-01,Spain,2035.2
2022-09-01,Spain,2039.5
2022-10-01,Spain,2031.4
2022-11-01,Spain,2038.6
2022-12-01,Spain,2036.9
2023-01-01,Spain,2038.0
2023-02-01,Spain,2035.3
2023-03-01,Spain,2051.6
2023-04-01,Spain,2051.6
2023-05-01,Spain,2054.7
2023-06-01,Spain,2050.2
2023-07-01,Spain,2036.3
2023-08-01,Spain,2038.5
2023-09-01,Spain,2046.2
2023-10-01,Spain,2037.1
2023-11-01,Spain,2055.4
2023-12-01,Spain,2043.3
2024-01-01,Spain,2040.1
2024-02-01,Spain,2052.5
2024-03-01,Spain,2053.6
2024-04-01,Spain,2050.9
2024-05-01,Spain,2054.1
2024-06-01,Spain,2050.4
2024-07-01,Spain,2060.1
2024-08-01,Spain,2055.8
2024-09-01,Spain,2042.1
2024-10-01,Spain,2041.8
2024-11-01,Spain,2046.3
2024-12-01,Spain,2047.2
2025-01-01,Spain,2045.7
2025-02-01,Spain,2043.2
2025-03-01,Spain,2049.4
2025-04-01,Spain,2045.8
2025-05-01,Spain,2051.6
2025-06-01,Spain,2032.8
2025-07-01,Spain,2059.8
2025-08-01,Spain,2048.5
2025-09-01,Spain,2053.7
2025-10-01,Spain,2032.0
2025-11-01,Spain,2051.8
2025-12-01,Spain,2050.0
2026-01-01,Spain,2054.5
2026-02-01,Spain,2056.5
2026-03-01,Spain,2050.5
2026-04-01,Spain,2058.0
2026-05-01,Spain,2033.5
2000-01-01,England,1922.2
2000-02-01,England,1921.5
2000-03-01,England,1932.3
2000-04-01,England,1922.2
2000-05-01,England,1901.5
2000-06-01,England,1916.2
2000-07-01,England,1916.3
2000-08-01,England,1919.2
2000-09-01,England,1917.3
2000-10-01,England,1920.6
2000-11-01,England,1912.4
2000-12-01,England,1932.8
2001-01-01,England,1922.9
2001-02-01,England,1941.2
2001-03-01,England,1913.1
2001-04-01,England,1920.5
2001-05-01,England,1929.8
2001-06-01,England,1912.0
2001-07-01,England,1933.5
2001-08-01,England,1925.0
2001-09-01,England,1924.9
2001-10-01,England,1934.3
2001-11-01,England,1920.2
2001-12-01,England,1919.3
2002-01-01,England,1924.4
2002-02-01,England,1925.2
2002-03-01,England,1917.7
2002-04-01,England,1930.8
2002-05-01,England,1924.9
2002-06-01,England,1926.1
2002-07-01,England,1926.3
2002-08-01,England,1934.1
2002-09-01,England,1930.2
2002-10-01,England,1931.5
2002-11-01,England,1926.3
2002-12-01,England,1931.6
2003-01-01,England,1947.3
2003-02-01,England,1941.0
2003-03-01,England,1924.0
2003-04-01,England,1940.7
2003-05-01,England,1935.2
2003-06-01,England,1931.7
2003-07-01,England,1938.0
2003-08-01,England,1936.9
2003-09-01,England,1933.2
2003-10-01,England,1928.7
2003-11-01,England,1925.6
2003-12-01,England,1938.2
2004-01-01,England,1938.2
2004-02-01,England,1933.3
2004-03-01,England,1935.2
2004-04-01,England,1932.4
2004-05-01,England,1927.2
2004-06-01,England,1945.3
2004-07-01,England,1936.5
2004-08-01,England,1920.3
2004-09-01,England,1941.4
2004-10-01,England,1937.8
2004-11-01,England,1939.9
2004-12-01,England,1944.0
2005-01-01,England,1938.0
2005-02-01,England,1940.4
2005-03-01,England,1928.7
2005-04-01,England,1935.0
2005-05-01,England,1946.8
2005-06-01,England,1938.9
2005-07-01,England,1936.2
2005-08-01,England,1941.4
2005-09-01,England,1932.0
2005-10-01,England,1934.8
2005-11-01,England,1945.6
2005-12-01,England,1925.6
2006-01-01,England,1939.0
2006-02-01,England,1944.0
2006-03-01,England,1946.3
2006-04-01,England,1936.3
2006-05-01,England,1947.1
2006-06-01,England,1943.4
2006-07-01,England,1953.1
2006-08-01,England,1948.3
2006-09-01,England,1941.2
2006-10-01,England,1951.9
2006-11-01,England,1943.4
2006-12-01,England,1946.4
2007-01-01,England,1942.4
2007-02-01,England,1939.5
2007-03-01,England,1934.9
2007-04-01,England,1942.6
2007-05-01,England,1946.9
2007-06-01,England,1942.1
2007-07-01,England,1949.0
2007-08-01,England,1945.5
2007-09-01,England,1947.0
2007-10-01,England,1956.5
2007-11-01,England,1958.6
2007-12-01,England,1935.2
2008-01-01,England,1941.8
2008-02-01,England,1952.1
2008-03-01,England,1947.7
2008-04-01,England,1938.9
2008-05-01,England,1953.9
2008-06-01,England,1942.0
2008-07-01,England,1956.1
2008-08-01,England,1958.5
2008-09-01,England,1959.8
2008-10-01,England,1945.0
2008-11-01,England,1951.0
2008-12-01,England,1959.6
2009-01-01,England,1937.8
2009-02-01,England,1945.6
2009-03-01,England,1958.9
2009-04-01,England,1966.8
2009-05-01,England,1935.0
2009-06-01,England,1945.4
2009-07-01,England,1951.9
2009-08-01,England,1955.5
2009-09-01,England,1969.8
2009-10-01,England,1962.5
2009-11-01,England,1958.3
2009-12-01,England,1943.3
2010-01-01,England,1958.5
2010-02-01,England,1965.1
2010-03-01,England,1949.5
2010-04-01,England,1955.2
2010-05-01,England,1957.3
2010-06-01,England,1953.1
2010-07-01,England,1964.2
2010-08-01,England,1965.4
2010-09-01,England,1951.8
2010-10-01,England,1950.0
2010-11-01,England,1957.9
2010-12-01,England,1961.2
2011-01-01,England,1977.4
2011-02-01,England,1962.5
2011-03-01,England,1959.4
2011-04-01,England,1956.1
2011-05-01,England,1963.7
2011-06-01,England,1960.2
2011-07-01,England,1968.5
2011-08-01,England,1964.0
2011-09-01,England,1961.5
2011-10-01,England,1954.8
2011-11-01,England,1965.8
2011-12-01,England,1961.1
2012-01-01,England,1971.7
2012-02-01,England,1954.7
2012-03-01,England,1968.6
2012-04-01,England,1972.3
2012-05-01,England,1966.5
2012-06-01,England,1972.8
2012-07-01,England,1969.5
2012-08-01,England,1961.2
2012-09-01,England,1956.9
2012-10-01,England,1974.0
2012-11-01,England,1961.6
2012-12-01,England,1965.2
2013-01-01,England,1965.8
2013-02-01,England,1978.5
2013-03-01,England,1951.9
2013-04-01,England,1977.1
2013-05-01,England,1965.7
2013-06-01,England,1986.9
2013-07-01,England,1977.3
2013-08-01,England,1963.6
2013-09-01,England,1982.5
2013-10-01,England,1964.9
2013-11-01,England,1974.7
2013-12-01,England,1973.6
2014-01-01,England,1991.3
2014-02-01,England,1966.3
2014-03-01,England,1954.7
2014-04-01,England,1964.5
2014-05-01,England,1973.9
2014-06-01,England,1965.4
2014-07-01,England,1962.7
2014-08-01,England,1971.2
2014-09-01,England,1981.3
2014-10-01,England,1950.6
2014-11-01,England,1975.2
2014-12-01,England,1975.2
2015-01-01,England,1984.1
2015-02-01,England,1969.3
2015-03-01,England,1991.5
2015-04-01,England,1979.2
2015-05-01,England,1981.0
2015-06-01,England,1973.5
2015-07-01,England,1986.7
2015-08-01,England,1997.4
2015-09-01,England,1975.1
2015-10-01,England,1979.8
2015-11-01,England,1982.6
2015-12-01,England,1989.0
2016-01-01,England,1989.7
2016-02-01,England,1985.7
2016-03-01,England,1986.3
2016-04-01,England,1988.7
2016-05-01,England,1989.7
2016-06-01,England,1990.0
2016-07-01,England,1977.1
2016-08-01,England,2003.9
2016-09-01,England,1984.1
2016-10-01,England,1986.0
2016-11-01,England,1989.4
2016-12-01,England,1986.3
2017-01-01,England,1993.0
2017-02-01,England,1980.6
2017-03-01,England,1986.0
2017-04-01,England,1985.6
2017-05-01,England,1993.2
2017-06-01,England,1986.3
2017-07-01,England,1987.3
2017-08-01,England,1987.6
2017-09-01,England,1996.6
2017-10-01,England,1964.2
2017-11-01,England,1988.9
2017-12-01,England,1982.5
2018-01-01,England,1975.1
2018-02-01,England,1980.8
2018-03-01,England,1980.7
2018-04-01,England,1985.9
2018-05-01,England,1982.6
2018-06-01,England,1989.7
2018-07-01,England,1995.5
2018-08-01,England,1990.6
2018-09-01,England,1983.7
2018-10-01,England,1990.8
2018-11-01,England,1994.2
2018-12-01,England,1998.7
2019-01-01,England,1986.5
2019-02-01,England,2006.7
2019-03-01,England,1994.4
2019-04-01,England,1994.2
2019-05-01,England,1987.5
2019-06-01,England,1982.5
2019-07-01,England,1981.8
2019-08-01,England,2007.4
2019-09-01,England,2004.5
2019-10-01,England,1998.1
2019-11-01,England,1984.3
2019-12-01,England,1992.3
2020-01-01,England,1985.1
2020-02-01,England,1992.1
2020-03-01,England,1984.3
2020-04-01,England,1993.7
2020-05-01,England,1994.1
2020-06-01,England,1991.7
2020-07-01,England,1989.5
2020-08-01,England,1995.6
2020-09-01,England,2001.2
2020-10-01,England,2007.2
2020-11-01,England,1991.3
2020-12-01,England,2001.7
2021-01-01,England,2005.4
2021-02-01,England,2003.6
2021-03-01,England,2007.8
2021-04-01,England,2002.0
2021-05-01,England,2000.5
2021-06-01,England,2005.5
2021-07-01,England,2015.9
2021-08-01,England,1988.5
2021-09-01,England,2002.1
2021-10-01,England,1997.2
2021-11-01,England,1992.1
2021-12-01,England,2005.0
2022-01-01,England,2002.0
2022-02-01,England,2000.7
2022-03-01,England,2007.2
2022-04-01,England,2010.9
2022-05-01,England,1995.9
2022-06-01,England,2006.3
2022-07-01,England,2015.9
2022-08-01,England,2005.9
2022-09-01,England,2003.7
2022-10-01,England,2003.1
2022-11-01,England,1988.5
2022-12-01,England,1989.8
2023-01-01,England,2016.1
2023-02-01,England,2024.3
2023-03-01,England,2021.2
2023-04-01,England,2023.8
2023-05-01,England,2006.0
2023-06-01,England,2007.4
2023-07-01,England,1998.9
2023-08-01,England,2000.1
2023-09-01,England,2014.6
2023-10-01,England,2002.9
2023-11-01,England,2004.1
2023-12-01,England,2006.0
2024-01-01,England,2019.6
2024-02-01,England,2012.4
2024-03-01,England,2007.6
2024-04-01,England,2012.5
2024-05-01,England,2019.5
2024-06-01,England,2007.5
2024-07-01,England,2004.5
2024-08-01,England,2004.9
2024-09-01,England,2028.1
2024-10-01,England,2006.3
2024-11-01,England,2012.5
2024-12-01,England,1997.2
2025-01-01,England,2034.7
2025-02-01,England,2011.5
2025-03-01,England,2020.0
2025-04-01,England,2015.4
2025-05-01,England,2010.3
2025-06-01,England,2021.6
2025-07-01,England,2011.4
2025-08-01,England,2023.9
2025-09-01,England,2037.1
2025-10-01,England,2023.1
2025-11-01,England,2009.4
2025-12-01,England,2014.4
2026-01-01,England,2006.6
2026-02-01,England,2001.7
2026-03-01,England,2009.5
2026-04-01,England,2020.5
2026-05-01,England,2022.7
2000-01-01,Brazil,1902.5
2000-02-01,Brazil,1903.9
2000-03-01,Brazil,1901.2
2000-04-01,Brazil,1906.4
2000-05-01,Brazil,1901.5
2000-06-01,Brazil,1893.9
2000-07-01,Brazil,1906.8
2000-08-01,Brazil,1891.1
2000-09-01,Brazil,1892.5
2000-10-01,Brazil,1916.5
2000-11-01,Brazil,1891.8
2000-12-01,Brazil,1906.9
2001-01-01,Brazil,1908.4
2001-02-01,Brazil,1894.8
2001-03-01,Brazil,1925.5
2001-04-01,Brazil,1901.7
2001-05-01,Brazil,1900.7
2001-06-01,Brazil,1901.1
2001-07-01,Brazil,1907.6
2001-08-01,Brazil,1898.3
2001-09-01,Brazil,1892.5
2001-10-01,Brazil,1909.2
2001-11-01,Brazil,1893.8
2001-12-01,Brazil,1892.2
2002-01-01,Brazil,1902.6
2002-02-01,Brazil,1926.6
2002-03-01,Brazil,1904.4
2002-04-01,Brazil,1921.0
2002-05-01,Brazil,1906.7
2002-06-01,Brazil,1908.4
2002-07-01,Brazil,1909.5
2002-08-01,Brazil,1902.6
2002-09-01,Brazil,1907.9
2002-10-01,Brazil,1912.1
2002-11-01,Brazil,1909.3
2002-12-01,Brazil,1902.6
2003-01-01,Brazil,1919.1
2003-02-01,Brazil,1896.1
2003-03-01,Brazil,1916.7
2003-04-01,Brazil,1914.9
2003-05-01,Brazil,1912.2
2003-06-01,Brazil,1920.8
2003-07-01,Brazil,1914.7
2003-08-01,Brazil,1888.8
2003-09-01,Brazil,1918.0
2003-10-01,Brazil,1911.6
2003-11-01,Brazil,1912.6
2003-12-01,Brazil,1913.5
2004-01-01,Brazil,1916.2
2004-02-01,Brazil,1906.3
2004-03-01,Brazil,1910.6
2004-04-01,Brazil,1922.3
2004-05-01,Brazil,1915.2
2004-06-01,Brazil,1916.8
2004-07-01,Brazil,1920.8
2004-08-01,Brazil,1913.5
2004-09-01,Brazil,1924.2
2004-10-01,Brazil,1917.2
2004-11-01,Brazil,1906.5
2004-12-01,Brazil,1912.7
2005-01-01,Brazil,1916.1
2005-02-01,Brazil,1919.8
2005-03-01,Brazil,1910.6
2005-04-01,Brazil,1933.6
2005-05-01,Brazil,1925.9
2005-06-01,Brazil,1921.2
2005-07-01,Brazil,1920.0
2005-08-01,Brazil,1927.0
2005-09-01,Brazil,1907.0
2005-10-01,Brazil,1921.7
2005-11-01,Brazil,1909.5
2005-12-01,Brazil,1926.4
2006-01-01,Brazil,1916.2
2006-02-01,Brazil,1925.5
2006-03-01,Brazil,1938.6
2006-04-01,Brazil,1932.0
2006-05-01,Brazil,1914.9
2006-06-01,Brazil,1924.9
2006-07-01,Brazil,1923.6
2006-08-01,Brazil,1922.6
2006-09-01,Brazil,1936.5
2006-10-01,Brazil,1922.6
2006-11-01,Brazil,1941.4
2006-12-01,Brazil,1918.0
2007-01-01,Brazil,1927.6
2007-02-01,Brazil,1927.1
2007-03-01,Brazil,1929.2
2007-04-01,Brazil,1933.4
2007-05-01,Brazil,1937.4
2007-06-01,Brazil,1926.2
2007-07-01,Brazil,1925.4
2007-08-01,Brazil,1926.4
2007-09-01,Brazil,1934.4
2007-10-01,Brazil,1917.2
2007-11-01,Brazil,1923.3
2007-12-01,Brazil,1941.4
2008-01-01,Brazil,1913.9
2008-02-01,Brazil,1938.0
2008-03-01,Brazil,1940.3
2008-04-01,Brazil,1938.4
2008-05-01,Brazil,1926.7
2008-06-01,Brazil,1939.0
2008-07-01,Brazil,1935.7
2008-08-01,Brazil,1935.4
2008-09-01,Brazil,1922.0
2008-10-01,Brazil,1928.7
2008-11-01,Brazil,1931.5
2008-12-01,Brazil,1951.2
2009-01-01,Brazil,1924.9
2009-02-01,Brazil,1934.0
2009-03-01,Brazil,1937.8
2009-04-01,Brazil,1934.9
2009-05-01,Brazil,1935.9
2009-06-01,Brazil,1921.6
2009-07-01,Brazil,1936.9
2009-08-01,Brazil,1926.1
2009-09-01,Brazil,1934.2
2009-10-01,Brazil,1934.0
2009-11-01,Brazil,1945.4
2009-12-01,Brazil,1915.6
2010-01-01,Brazil,1921.6
2010-02-01,Brazil,1933.4
2010-03-01,Brazil,1945.6
2010-04-01,Brazil,1941.0
2010-05-01,Brazil,1938.4
2010-06-01,Brazil,1949.4
2010-07-01,Brazil,1932.0
2010-08-01,Brazil,1933.9
2010-09-01,Brazil,1942.8
2010-10-01,Brazil,1941.3
2010-11-01,Brazil,1932.8
2010-12-01,Brazil,1934.1
2011-01-01,Brazil,1936.2
2011-02-01,Brazil,1932.0
2011-03-01,Brazil,1937.8
2011-04-01,Brazil,1926.2
2011-05-01,Brazil,1941.1
2011-06-01,Brazil,1940.8
2011-07-01,Brazil,1943.2
2011-08-01,Brazil,1952.3
2011-09-01,Brazil,1941.3
2011-10-01,Brazil,1935.4
2011-11-01,Brazil,1940.2
2011-12-01,Brazil,1934.2
2012-01-01,Brazil,1949.9
2012-02-01,Brazil,1952.5
2012-03-01,Brazil,1952.8
2012-04-01,Brazil,1956.7
2012-05-01,Brazil,1933.4
2012-06-01,Brazil,1942.3
2012-07-01,Brazil,1967.4
2012-08-01,Brazil,1954.3
2012-09-01,Brazil,1950.2
2012-10-01,Brazil,1945.1
2012-11-01,Brazil,1956.1
2012-12-01,Brazil,1943.6
2013-01-01,Brazil,1945.6
2013-02-01,Brazil,1952.0
2013-03-01,Brazil,1949.2
2013-04-01,Brazil,1944.5
2013-05-01,Brazil,1945.2
2013-06-01,Brazil,1958.2
2013-07-01,Brazil,1962.4
2013-08-01,Brazil,1954.0
2013-09-01,Brazil,1945.4
2013-10-01,Brazil,1948.9
2013-11-01,Brazil,1942.1
2013-12-01,Brazil,1940.5
2014-01-01,Brazil,1955.7
2014-02-01,Brazil,1952.9
2014-03-01,Brazil,1963.4
2014-04-01,Brazil,1960.3
2014-05-01,Brazil,1939.3
2014-06-01,Brazil,1965.8
2014-07-01,Brazil,1950.4
2014-08-01,Brazil,1949.7
2014-09-01,Brazil,1952.1
2014-10-01,Brazil,1953.1
2014-11-01,Brazil,1942.5
2014-12-01,Brazil,1958.2
2015-01-01,Brazil,1953.6
2015-02-01,Brazil,1948.7
2015-03-01,Brazil,1965.9
2015-04-01,Brazil,1948.4
2015-05-01,Brazil,1960.6
2015-06-01,Brazil,1954.0
2015-07-01,Brazil,1967.8
2015-08-01,Brazil,1962.9
2015-09-01,Brazil,1965.8
2015-10-01,Brazil,1941.7
2015-11-01,Brazil,1953.1
2015-12-01,Brazil,1956.0
2016-01-01,Brazil,1964.1
2016-02-01,Brazil,1971.5
2016-03-01,Brazil,1948.0
2016-04-01,Brazil,1963.6
2016-05-01,Brazil,1954.5
2016-06-01,Brazil,1959.5
2016-07-01,Brazil,1952.9
2016-08-01,Brazil,1983.0
2016-09-01,Brazil,1967.3
2016-10-01,Brazil,1959.8
2016-11-01,Brazil,1956.2
2016-12-01,Brazil,1967.1
2017-01-01,Brazil,1963.6
2017-02-01,Brazil,1968.4
2017-03-01,Brazil,1967.9
2017-04-01,Brazil,1961.6
2017-05-01,Brazil,1970.3
2017-06-01,Brazil,1960.2
2017-07-01,Brazil,1956.4
2017-08-01,Brazil,1967.4
2017-09-01,Brazil,1973.5
2017-10-01,Brazil,1955.1
2017-11-01,Brazil,1983.6
2017-12-01,Brazil,1956.8
2018-01-01,Brazil,1971.6
2018-02-01,Brazil,1988.2
2018-03-01,Brazil,1958.6
2018-04-01,Brazil,1960.2
2018-05-01,Brazil,1980.2
2018-06-01,Brazil,1981.9
2018-07-01,Brazil,1955.6
2018-08-01,Brazil,1963.3
2018-09-01,Brazil,1965.5
2018-10-01,Brazil,1964.6
2018-11-01,Brazil,1972.4
2018-12-01,Brazil,1970.2
2019-01-01,Brazil,1960.9
2019-02-01,Brazil,1984.4
2019-03-01,Brazil,1962.3
2019-04-01,Brazil,1977.9
2019-05-01,Brazil,1954.4
2019-06-01,Brazil,1964.9
2019-07-01,Brazil,1964.5
2019-08-01,Brazil,1990.1
2019-09-01,Brazil,1968.0
2019-10-01,Brazil,1976.4
2019-11-01,Brazil,1979.3
2019-12-01,Brazil,1978.2
2020-01-01,Brazil,1972.9
2020-02-01,Brazil,1974.3
2020-03-01,Brazil,1982.3
2020-04-01,Brazil,1978.4
2020-05-01,Brazil,1990.2
2020-06-01,Brazil,1958.4
2020-07-01,Brazil,1985.8
2020-08-01,Brazil,1979.0
2020-09-01,Brazil,1991.5
2020-10-01,Brazil,1995.9
2020-11-01,Brazil,1976.4
2020-12-01,Brazil,1980.6
2021-01-01,Brazil,1977.8
2021-02-01,Brazil,1989.3
2021-03-01,Brazil,1989.4
2021-04-01,Brazil,1978.2
2021-05-01,Brazil,1987.0
2021-06-01,Brazil,1980.3
2021-07-01,Brazil,1974.1
2021-08-01,Brazil,1983.3
2021-09-01,Brazil,1985.4
2021-10-01,Brazil,1985.9
2021-11-01,Brazil,1973.8
2021-12-01,Brazil,1979.2
2022-01-01,Brazil,1971.8
2022-02-01,Brazil,1985.9
2022-03-01,Brazil,1985.5
2022-04-01,Brazil,1973.4
2022-05-01,Brazil,1973.2
2022-06-01,Brazil,1989.4
2022-07-01,Brazil,1995.0
2022-08-01,Brazil,1978.0
2022-09-01,Brazil,1983.6
2022-10-01,Brazil,1972.7
2022-11-01,Brazil,1991.9
2022-12-01,Brazil,1996.6
2023-01-01,Brazil,1979.4
2023-02-01,Brazil,1977.2
2023-03-01,Brazil,1986.9
2023-04-01,Brazil,1990.1
2023-05-01,Brazil,1978.2
2023-06-01,Brazil,1978.7
2023-07-01,Brazil,1996.8
2023-08-01,Brazil,1975.0
2023-09-01,Brazil,1976.3
2023-10-01,Brazil,1987.2
2023-11-01,Brazil,2003.3
2023-12-01,Brazil,1984.4
2024-01-01,Brazil,1982.8
2024-02-01,Brazil,1996.6
2024-03-01,Brazil,2001.3
2024-04-01,Brazil,2003.2
2024-05-01,Brazil,1995.4
2024-06-01,Brazil,1997.1
2024-07-01,Brazil,1997.2
2024-08-01,Brazil,1994.0
2024-09-01,Brazil,2007.0
2024-10-01,Brazil,1992.9
2024-11-01,Brazil,1991.7
2024-12-01,Brazil,1999.3
2025-01-01,Brazil,1997.9
2025-02-01,Brazil,2011.7
2025-03-01,Brazil,2012.1
2025-04-01,Brazil,1988.6
2025-05-01,Brazil,2002.7
2025-06-01,Brazil,1996.5
2025-07-01,Brazil,1998.9
2025-08-01,Brazil,2005.5
2025-09-01,Brazil,1994.0
2025-10-01,Brazil,1989.6
2025-11-01,Brazil,1991.5
2025-12-01,Brazil,1995.0
2026-01-01,Brazil,1984.0
2026-02-01,Brazil,1997.1
2026-03-01,Brazil,1999.8
2026-04-01,Brazil,2007.2
2026-05-01,Brazil,1995.1
2000-01-01,Portugal,1888.3
2000-02-01,Portugal,1885.6
2000-03-01,Portugal,1891.8
2000-04-01,Portugal,1894.3
2000-05-01,Portugal,1881.6
2000-06-01,Portugal,1894.3
2000-07-01,Portugal,1892.8
2000-08-01,Portugal,1882.3
2000-09-01,Portugal,1893.5
2000-10-01,Portugal,1887.1
2000-11-01,Portugal,1890.7
2000-12-01,Portugal,1889.6
2001-01-01,Portugal,1884.7
2001-02-01,Portugal,1884.0
2001-03-01,Portugal,1899.4
2001-04-01,Portugal,1885.2
2001-05-01,Portugal,1872.8
2001-06-01,Portugal,1883.2
2001-07-01,Portugal,1898.7
2001-08-01,Portugal,1900.6
2001-09-01,Portugal,1898.0
2001-10-01,Portugal,1885.7
2001-11-01,Portugal,1886.2
2001-12-01,Portugal,1892.0
2002-01-01,Portugal,1897.4
2002-02-01,Portugal,1876.5
2002-03-01,Portugal,1885.5
2002-04-01,Portugal,1893.6
2002-05-01,Portugal,1890.4
2002-06-01,Portugal,1886.4
2002-07-01,Portugal,1896.2
2002-08-01,Portugal,1888.2
2002-09-01,Portugal,1877.7
2002-10-01,Portugal,1900.6
2002-11-01,Portugal,1891.9
2002-12-01,Portugal,1895.4
2003-01-01,Portugal,1887.8
2003-02-01,Portugal,1888.7
2003-03-01,Portugal,1882.6
2003-04-01,Portugal,1899.6
2003-05-01,Portugal,1894.9
2003-06-01,Portugal,1906.0
2003-07-01,Portugal,1891.5
2003-08-01,Portugal,1888.6
2003-09-01,Portugal,1888.4
2003-10-01,Portugal,1902.5
2003-11-01,Portugal,1915.1
2003-12-01,Portugal,1893.6
2004-01-01,Portugal,1905.2
2004-02-01,Portugal,1896.2
2004-03-01,Portugal,1897.2
2004-04-01,Portugal,1891.0
2004-05-01,Portugal,1901.3
2004-06-01,Portugal,1895.3
2004-07-01,Portugal,1892.9
2004-08-01,Portugal,1909.7
2004-09-01,Portugal,1907.3
2004-10-01,Portugal,1909.9
2004-11-01,Portugal,1902.4
2004-12-01,Portugal,1894.1
2005-01-01,Portugal,1907.0
2005-02-01,Portugal,1906.4
2005-03-01,Portugal,1897.4
2005-04-01,Portugal,1919.2
2005-05-01,Portugal,1904.2
2005-06-01,Portugal,1905.6
2005-07-01,Portugal,1905.6
2005-08-01,Portugal,1908.1
2005-09-01,Portugal,1902.2
2005-10-01,Portugal,1914.3
2005-11-01,Portugal,1915.8
2005-12-01,Portugal,1888.9
2006-01-01,Portugal,1906.3
2006-02-01,Portugal,1917.0
2006-03-01,Portugal,1911.7
2006-04-01,Portugal,1899.4
2006-05-01,Portugal,1905.0
2006-06-01,Portugal,1920.2
2006-07-01,Portugal,1895.4
2006-08-01,Portugal,1909.1
2006-09-01,Portugal,1907.3
2006-10-01,Portugal,1905.0
2006-11-01,Portugal,1905.5
2006-12-01,Portugal,1913.1
2007-01-01,Portugal,1917.5
2007-02-01,Portugal,1914.5
2007-03-01,Portugal,1916.9
2007-04-01,Portugal,1910.8
2007-05-01,Portugal,1923.0
2007-06-01,Portugal,1917.7
2007-07-01,Portugal,1907.4
2007-08-01,Portugal,1915.9
2007-09-01,Portugal,1920.3
2007-10-01,Portugal,1913.6
2007-11-01,Portugal,1904.2
2007-12-01,Portugal,1897.4
2008-01-01,Portugal,1921.0
2008-02-01,Portugal,1907.1
2008-03-01,Portugal,1909.1
2008-04-01,Portugal,1909.4
2008-05-01,Portugal,1908.0
2008-06-01,Portugal,1913.1
2008-07-01,Portugal,1916.4
2008-08-01,Portugal,1909.9
2008-09-01,Portugal,1908.9
2008-10-01,Portugal,1912.9
2008-11-01,Portugal,1913.9
2008-12-01,Portugal,1917.9
2009-01-01,Portugal,1921.4
2009-02-01,Portugal,1909.8
2009-03-01,Portugal,1926.5
2009-04-01,Portugal,1908.6
2009-05-01,Portugal,1921.6
2009-06-01,Portugal,1918.5
2009-07-01,Portugal,1933.1
2009-08-01,Portugal,1915.9
2009-09-01,Portugal,1920.0
2009-10-01,Portugal,1920.2
2009-11-01,Portugal,1924.4
2009-12-01,Portugal,1929.1
2010-01-01,Portugal,1925.6
2010-02-01,Portugal,1941.9
2010-03-01,Portugal,1921.4
2010-04-01,Portugal,1933.1
2010-05-01,Portugal,1925.4
2010-06-01,Portugal,1924.6
2010-07-01,Portugal,1913.8
2010-08-01,Portugal,1928.2
2010-09-01,Portugal,1921.7
2010-10-01,Portugal,1923.2
2010-11-01,Portugal,1923.4
2010-12-01,Portugal,1927.8
2011-01-01,Portugal,1936.7
2011-02-01,Portugal,1925.8
2011-03-01,Portugal,1924.7
2011-04-01,Portugal,1929.3
2011-05-01,Portugal,1918.9
2011-06-01,Portugal,1920.4
2011-07-01,Portugal,1931.5
2011-08-01,Portugal,1922.8
2011-09-01,Portugal,1933.7
2011-10-01,Portugal,1926.5
2011-11-01,Portugal,1924.5
2011-12-01,Portugal,1936.4
2012-01-01,Portugal,1925.9
2012-02-01,Portugal,1931.2
2012-03-01,Portugal,1926.1
2012-04-01,Portugal,1931.0
2012-05-01,Portugal,1936.3
2012-06-01,Portugal,1932.4
2012-07-01,Portugal,1930.8
2012-08-01,Portugal,1930.1
2012-09-01,Portugal,1933.3
2012-10-01,Portugal,1934.7
2012-11-01,Portugal,1934.6
2012-12-01,Portugal,1932.5
2013-01-01,Portugal,1930.3
2013-02-01,Portugal,1933.9
2013-03-01,Portugal,1931.5
2013-04-01,Portugal,1938.0
2013-05-01,Portugal,1932.9
2013-06-01,Portugal,1933.1
2013-07-01,Portugal,1946.5
2013-08-01,Portugal,1934.3
